ApplStandard,Brand,climate_class,Country,high_efficiency,Model No,Family Name,N-Standard,Sold_in,Submit_ID,SubmitStatus,Temp_Class,total_dis_area,total_energy_cons,type,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Type,Efficiency (kWh/24h/m²),Length,Climate Class,Depth,Cabinet Description,Total Energy Consumption(kWh/24h),Cabinet Type,Star Rating,Energy Efficiency Index,Width,Net Volume,Height,Duty Type,Product Class Number
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,EPTA,N/A,"Italy,Thailand",N/A,XC0455512,MULTIFRESH PLUS MODULAR 125,ISO 23953:2015,"Australia,Fiji,New Zealand",157827,Approved,M0,1.788,N/A,N/A,2028-11-18,,,Available,https://www.eptarefrigeration.com/it,http://www.iarp-plugin.com/it,N/A,N/A,1330.0,3,880.0,Integral Refrigerated Vertical Cabinets,6.22,Refrigerated Display Cabinet (RDC),7.0,24.498811910676405,N/A,-,2050.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,N/A,China,N/A,PDM11F5R-4,PDM11F5R-4,ISO 23953:2015,"Australia,Fiji,New Zealand",157833,Approved,M1,1.619,N/A,N/A,2028-11-12,,,Available,http://www.hussmann.com/,,N/A,N/A,2500.0,3,1050.0,Remote Refrigerated Vertical Cabinets,6.513,Refrigerated Display Cabinet (RDC),6.0,27.304756312389898,N/A,-,1170.0,RVC1,14
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,N/A,China,N/A,PDM11F5R-3,PDM11F5R-4,ISO 23953:2015,"Australia,Fiji,New Zealand",157833,Approved,M1,1.619,N/A,N/A,2028-11-12,,,Available,http://www.hussmann.com/,,N/A,N/A,2500.0,3,1050.0,Remote Refrigerated Vertical Cabinets,6.513,Refrigerated Display Cabinet (RDC),6.0,27.304756312389898,N/A,-,1170.0,RVC1,14
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,N/A,China,N/A,PDM11F5R-2,PDM11F5R-4,ISO 23953:2015,"Australia,Fiji,New Zealand",157833,Approved,M1,1.619,N/A,N/A,2028-11-12,,,Available,http://www.hussmann.com/,,N/A,N/A,2500.0,3,1050.0,Remote Refrigerated Vertical Cabinets,6.513,Refrigerated Display Cabinet (RDC),6.0,27.304756312389898,N/A,-,1170.0,RVC1,14
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,N/A,China,N/A,PDM11F5R-6,PDM11F5R-6,ISO 23953:2015,"Australia,Fiji,New Zealand",157836,Approved,M1,2.429,N/A,N/A,2028-11-11,,,Available,http://www.hussmann.com/,,N/A,N/A,3750.0,3,1050.0,Remote Refrigerated Vertical Cabinets,9.649,Refrigerated Display Cabinet (RDC),6.0,30.91659169208488,N/A,-,1170.0,RVC1,14
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,N/A,China,N/A,PDM11F5R-5,PDM11F5R-6,ISO 23953:2015,"Australia,Fiji,New Zealand",157836,Approved,M1,2.429,N/A,N/A,2028-11-11,,,Available,http://www.hussmann.com/,,N/A,N/A,3750.0,3,1050.0,Remote Refrigerated Vertical Cabinets,9.649,Refrigerated Display Cabinet (RDC),6.0,30.91659169208488,N/A,-,1170.0,RVC1,14
Energy Efficiency (Energy Using Products) Amendment Regulations 2020 Schedule 2B,SKOPE,N/A,New Zealand,N/A,SKT500N-AC,,ISO 23953:2015,"Australia,Fiji,New Zealand",157835,Approved,M1,0.69,N/A,N/A,2123-10-21,,,Available,http://www.skope.co.nz/,https://www.skope.com/,N/A,N/A,570.0,3,750.0,Integral Refrigerated Vertical Cabinets,1.88,Refrigerated Display Cabinet (RDC),9.0,12.2,N/A,-,2210.0,IVC4,7
Energy Efficiency (Energy Using Products) Amendment Regulations 2020 Schedule 2B,SKOPE,N/A,New Zealand,N/A,SKT500N-3,,ISO 23953:2015,"Australia,Fiji,New Zealand",157846,Approved,M1,0.69,N/A,N/A,2123-10-21,,,Available,http://www.skope.co.nz/,https://www.skope.com/,N/A,N/A,570.0,3,730.0,Integral Refrigerated Vertical Cabinets,1.88,Refrigerated Display Cabinet (RDC),9.0,12.2,N/A,-,2210.0,IVC4,7
Energy Efficiency (Energy Using Products) Amendment Regulations 2020 Schedule 2B,SKOPE,N/A,New Zealand,N/A,SKT500N-A,,ISO 23953:2015,"Australia,Fiji,New Zealand",157847,Approved,M1,0.69,N/A,N/A,2123-10-21,,,Available,http://www.skope.co.nz/,https://www.skope.com/,N/A,N/A,570.0,3,750.0,Integral Refrigerated Vertical Cabinets,1.75,Refrigerated Display Cabinet (RDC),10.0,11.4,N/A,-,2210.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,N/A,China,N/A,PSM15E3U-4,PSM15E3U-4,ISO 23953:2015,"Australia,Fiji,New Zealand",157851,Approved,M0,2.609,N/A,N/A,2028-11-12,,,Available,http://www.hussmann.com/,,N/A,N/A,2500.0,3,975.0,Remote Refrigerated Vertical Cabinets,7.646,Refrigerated Display Cabinet (RDC),7.0,23.28697205563353,N/A,-,1500.0,RVC4,14
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,N/A,China,N/A,PSM15E3U-3,PSM15E3U-4,ISO 23953:2015,"Australia,Fiji,New Zealand",157851,Approved,M0,2.609,N/A,N/A,2028-11-12,,,Available,http://www.hussmann.com/,,N/A,N/A,2500.0,3,975.0,Remote Refrigerated Vertical Cabinets,7.646,Refrigerated Display Cabinet (RDC),7.0,23.28697205563353,N/A,-,1500.0,RVC4,14
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,N/A,China,N/A,PSM15E3U-2,PSM15E3U-4,ISO 23953:2015,"Australia,Fiji,New Zealand",157851,Approved,M0,2.609,N/A,N/A,2028-11-12,,,Available,http://www.hussmann.com/,,N/A,N/A,2500.0,3,975.0,Remote Refrigerated Vertical Cabinets,7.646,Refrigerated Display Cabinet (RDC),7.0,23.28697205563353,N/A,-,1500.0,RVC4,14
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,N/A,China,N/A,PSM15E3U-6,PSM15E3U-6,ISO 23953:2015,"Australia,Fiji,New Zealand",157853,Approved,M0,3.914,N/A,N/A,2028-11-12,,,Available,http://www.hussmann.com/,,N/A,N/A,3750.0,3,975.0,Remote Refrigerated Vertical Cabinets,11.314,Refrigerated Display Cabinet (RDC),7.0,25.31276500637395,N/A,-,1500.0,RVC4,14
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,N/A,China,N/A,PSM15E3U-5,PSM15E3U-6,ISO 23953:2015,"Australia,Fiji,New Zealand",157853,Approved,M0,3.914,N/A,N/A,2028-11-12,,,Available,http://www.hussmann.com/,,N/A,N/A,3750.0,3,975.0,Remote Refrigerated Vertical Cabinets,11.314,Refrigerated Display Cabinet (RDC),7.0,25.31276500637395,N/A,-,1500.0,RVC4,14
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,N/A,China,N/A,PSM15E3U-C,,ISO 23953:2015,"Australia,Fiji,New Zealand",157854,Approved,M0,1.889,N/A,N/A,2028-11-12,,,Available,http://www.hussmann.com/,,N/A,N/A,1810.0,3,975.0,Remote Refrigerated Vertical Cabinets,5.206,Refrigerated Display Cabinet (RDC),8.0,19.81062886883617,N/A,-,1500.0,RVC4,14
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Optitech,N/A,China,N/A,OPT-RDC-1G-120L-D,,ISO 23953:2015,Australia,157892,Approved,M1,0.264,N/A,N/A,2028-11-13,,,Unavailable,https://optitech.com.au/,https://optitech.com.au,N/A,N/A,525.0,3,480.0,Integral Refrigerated Vertical Cabinets,1.029,Refrigerated Display Cabinet (RDC),10.0,8.983080411651839,N/A,-,840.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,WILLIAMS REFRIGERATION,N/A,Australia,N/A,HB2UGBHC,HB2UG*HC,ISO 23953:2015,"Australia,Fiji,New Zealand",157895,Approved,M1,0.54,N/A,N/A,2028-11-15,,,Available,http://www.williamsref.com.au/,https://www.williams-refrigeration.com.au/,N/A,N/A,1603.0,3,650.0,Integral Refrigerated Vertical Cabinets,2.757,Refrigerated Display Cabinet (RDC),8.0,19.694591123162553,N/A,-,726.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,WILLIAMS REFRIGERATION,N/A,Australia,N/A,HB3UGBHC,HB3UG*HC,ISO 23953:2015,"Australia,Fiji,New Zealand",157899,Approved,M1,0.81,N/A,N/A,2028-11-15,,,Available,http://www.williamsref.com.au/,https://www.williams-refrigeration.com.au/,N/A,N/A,2189.0,3,650.0,Integral Refrigerated Vertical Cabinets,2.843,Refrigerated Display Cabinet (RDC),8.0,17.242440422428146,N/A,-,726.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,WILLIAMS REFRIGERATION,N/A,Australia,N/A,HB4UGBHC,HB4UG*HC,ISO 23953:2015,"Australia,Fiji,New Zealand",157901,Approved,M1,1.08,N/A,N/A,2028-11-14,,,Available,http://www.williamsref.com.au/,https://www.williams-refrigeration.com.au/,N/A,N/A,2775.0,3,650.0,Integral Refrigerated Vertical Cabinets,3.684,Refrigerated Display Cabinet (RDC),8.0,19.44209636517329,N/A,-,726.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,WILLIAMS REFRIGERATION,N/A,Australia,N/A,HB4UGSHC,HB4UG*HC,ISO 23953:2015,"Australia,Fiji,New Zealand",157901,Approved,M1,1.08,N/A,N/A,2028-11-14,,,Available,http://www.williamsref.com.au/,https://www.williams-refrigeration.com.au/,N/A,N/A,2775.0,3,650.0,Integral Refrigerated Vertical Cabinets,3.684,Refrigerated Display Cabinet (RDC),8.0,19.44209636517329,N/A,-,726.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,WILLIAMS REFRIGERATION,N/A,Australia,N/A,HB4UGWHC,HB4UG*HC,ISO 23953:2015,"Australia,Fiji,New Zealand",157901,Approved,M1,1.08,N/A,N/A,2028-11-14,,,Available,http://www.williamsref.com.au/,https://www.williams-refrigeration.com.au/,N/A,N/A,2775.0,3,650.0,Integral Refrigerated Vertical Cabinets,3.684,Refrigerated Display Cabinet (RDC),8.0,19.44209636517329,N/A,-,726.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,WILLIAMS REFRIGERATION,N/A,Australia,N/A,HB4UG*HC,HB4UG*HC,ISO 23953:2015,"Australia,Fiji,New Zealand",157901,Approved,M1,1.08,N/A,N/A,2028-11-14,,,Available,http://www.williamsref.com.au/,https://www.williams-refrigeration.com.au/,N/A,N/A,2775.0,3,650.0,Integral Refrigerated Vertical Cabinets,3.684,Refrigerated Display Cabinet (RDC),8.0,19.44209636517329,N/A,-,726.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,WILLIAMS REFRIGERATION,N/A,Australia,N/A,HB3UGSHC,HB3UG*HC,ISO 23953:2015,"Australia,Fiji,New Zealand",157899,Approved,M1,0.81,N/A,N/A,2028-11-15,,,Available,http://www.williamsref.com.au/,https://www.williams-refrigeration.com.au/,N/A,N/A,2189.0,3,650.0,Integral Refrigerated Vertical Cabinets,2.843,Refrigerated Display Cabinet (RDC),8.0,17.242440422428146,N/A,-,726.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,WILLIAMS REFRIGERATION,N/A,Australia,N/A,HB3UGWHC,HB3UG*HC,ISO 23953:2015,"Australia,Fiji,New Zealand",157899,Approved,M1,0.81,N/A,N/A,2028-11-15,,,Available,http://www.williamsref.com.au/,https://www.williams-refrigeration.com.au/,N/A,N/A,2189.0,3,650.0,Integral Refrigerated Vertical Cabinets,2.843,Refrigerated Display Cabinet (RDC),8.0,17.242440422428146,N/A,-,726.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,WILLIAMS REFRIGERATION,N/A,Australia,N/A,HB3UG*HC,HB3UG*HC,ISO 23953:2015,"Australia,Fiji,New Zealand",157899,Approved,M1,0.81,N/A,N/A,2028-11-15,,,Available,http://www.williamsref.com.au/,https://www.williams-refrigeration.com.au/,N/A,N/A,2189.0,3,650.0,Integral Refrigerated Vertical Cabinets,2.843,Refrigerated Display Cabinet (RDC),8.0,17.242440422428146,N/A,-,726.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,WILLIAMS REFRIGERATION,N/A,Australia,N/A,HB2UGSHC,HB2UG*HC,ISO 23953:2015,"Australia,Fiji,New Zealand",157895,Approved,M1,0.54,N/A,N/A,2028-11-15,,,Available,http://www.williamsref.com.au/,https://www.williams-refrigeration.com.au/,N/A,N/A,1603.0,3,650.0,Integral Refrigerated Vertical Cabinets,2.757,Refrigerated Display Cabinet (RDC),8.0,19.694591123162553,N/A,-,726.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,WILLIAMS REFRIGERATION,N/A,Australia,N/A,HB2UGWHC,HB2UG*HC,ISO 23953:2015,"Australia,Fiji,New Zealand",157895,Approved,M1,0.54,N/A,N/A,2028-11-15,,,Available,http://www.williamsref.com.au/,https://www.williams-refrigeration.com.au/,N/A,N/A,1603.0,3,650.0,Integral Refrigerated Vertical Cabinets,2.757,Refrigerated Display Cabinet (RDC),8.0,19.694591123162553,N/A,-,726.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,WILLIAMS REFRIGERATION,N/A,Australia,N/A,HB2UG*HC,HB2UG*HC,ISO 23953:2015,"Australia,Fiji,New Zealand",157895,Approved,M1,0.54,N/A,N/A,2028-11-15,,,Available,http://www.williamsref.com.au/,https://www.williams-refrigeration.com.au/,N/A,N/A,1603.0,3,650.0,Integral Refrigerated Vertical Cabinets,2.757,Refrigerated Display Cabinet (RDC),8.0,19.694591123162553,N/A,-,726.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,HELLER,N/A,China,N/A,HBC70,,ISO 23953:2015,"Australia,Fiji,New Zealand",157915,Approved,M2,0.1986,N/A,N/A,2028-11-21,,,Available,http://www.gafcontrol.com.au/,http://www.gafcontrol.com.au ,N/A,N/A,430.0,3,495.0,Integral Refrigerated Vertical Cabinets,0.9,Refrigerated Display Cabinet (RDC),10.0,8.241758241758241,N/A,-,690.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,CyberChill,N/A,China,N/A,CCT550,,ISO 23953:2015,"Australia,Fiji,New Zealand",157931,Approved,M1,0.92,N/A,N/A,2028-11-22,,,Available,http://www.cyberchill.com.au/,http://www.cyberchill.com.au/,N/A,N/A,740.0,3,700.0,Integral Refrigerated Vertical Cabinets,3.64,Refrigerated Display Cabinet (RDC),8.0,20.833333333333332,N/A,-,2008.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,CyberChill,N/A,China,N/A,CCT550 LB,,ISO 23953:2015,"Australia,Fiji,New Zealand",157933,Approved,M1,0.92,N/A,N/A,2028-11-15,,,Available,http://www.cyberchill.com.au/,http://www.cyberchill.com.au/,N/A,N/A,740.0,3,700.0,Integral Refrigerated Vertical Cabinets,3.74,Refrigerated Display Cabinet (RDC),7.0,21.405677655677653,N/A,-,2193.0,IVC1,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,CyberChill,N/A,China,N/A,CCTF550,,ISO 23953:2015,"Australia,Fiji,New Zealand",157934,Approved,M1,0.92,N/A,N/A,2028-11-15,,,Available,http://www.cyberchill.com.au/,http://www.cyberchill.com.au/,N/A,N/A,740.0,3,700.0,Integral Freezer Vertical,11.65,Refrigerated Display Cabinet (RDC),3.0,60.765699979136244,N/A,-,2008.0,IVF1,8
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,CyberChill,N/A,China,N/A,CCT1000,,ISO 23953:2015,"Australia,Fiji,New Zealand",157935,Approved,M1,1.44,N/A,N/A,2028-12-03,,,Available,http://www.cyberchill.com.au/,http://www.cyberchill.com.au/,N/A,N/A,1225.0,3,700.0,Integral Refrigerated Vertical Cabinets,4.543,Refrigerated Display Cabinet (RDC),8.0,20.446766348405692,N/A,-,2008.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,CyberChill,N/A,China,N/A,CCT1000 LB,,ISO 23953:2015,"Australia,Fiji,New Zealand",157936,Approved,M1,1.44,N/A,N/A,2028-12-02,,,Available,http://www.cyberchill.com.au/,http://www.cyberchill.com.au/,N/A,N/A,1225.0,3,700.0,Integral Refrigerated Vertical Cabinets,4.735,Refrigerated Display Cabinet (RDC),7.0,21.34750495406233,N/A,-,2193.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Optitech,N/A,China,N/A,OPT-RDC-4G-115L,,ISO 23953:2015,Australia,157940,Approved,M1,1.12,N/A,N/A,2028-11-14,,,Available,https://optitech.com.au/,https://optitech.com.au,N/A,N/A,408.0,3,454.0,Integral Refrigerated Vertical Cabinets,3.85,Refrigerated Display Cabinet (RDC),8.0,19.956458635703918,N/A,-,1220.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,CyberChill,N/A,China,N/A,CCT1400,,ISO 23953:2015,"Australia,Fiji,New Zealand",157976,Approved,M1,1.86,N/A,N/A,2028-11-18,,,Available,http://www.cyberchill.com.au/,http://www.cyberchill.com.au/,N/A,N/A,1640.0,3,700.0,Integral Refrigerated Vertical Cabinets,7.58,Refrigerated Display Cabinet (RDC),6.0,29.124721432413743,N/A,-,2008.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,CyberChill,N/A,China,N/A,CCT1400 LB,,ISO 23953:2015,"Australia,Fiji,New Zealand",157977,Approved,M1,1.86,N/A,N/A,2028-11-18,,,Unavailable,http://www.cyberchill.com.au/,http://www.cyberchill.com.au/,N/A,N/A,1640.0,3,700.0,Integral Refrigerated Vertical Cabinets,7.79,Refrigerated Display Cabinet (RDC),6.0,29.93160685468378,N/A,-,2193.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Devanti,N/A,China,N/A,BF-E-198L-BK,,ISO 23953:2015,Australia,157990,Approved,M2,0.49,N/A,N/A,2028-11-20,,,Available,,https://search.ipaustralia.gov.au/trademarks/search/view/1842577,N/A,N/A,900.0,3,515.0,Integral Refrigerated Vertical Cabinets,1.769,Refrigerated Display Cabinet (RDC),9.0,13.054073222429446,N/A,-,850.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Airex,N/A,China,N/A,AXR.MEUR.1D,,ISO 23953:2015,"Australia,New Zealand",157849,Approved,M1,0.71,N/A,N/A,2028-12-03,,,Available,https://www.stoddart.com.au,https://www.stoddart.com.au/airex-refrigeration-food-display,N/A,N/A,600.0,3,780.0,Integral Refrigerated Vertical Cabinets,3.62,Refrigerated Display Cabinet (RDC),7.0,23.26326594210681,N/A,-,2010.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Airex,N/A,China,N/A,AXR.MEUR.2D,,ISO 23953:2015,"Australia,New Zealand",158011,Approved,M1,1.43,N/A,N/A,2028-12-03,,,Available,https://www.stoddart.com.au,https://www.stoddart.com.au/airex-refrigeration-food-display,N/A,N/A,1200.0,3,780.0,Integral Refrigerated Vertical Cabinets,4.91,Refrigerated Display Cabinet (RDC),7.0,22.204147070338635,N/A,-,2010.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Airex,N/A,China,N/A,AXR.MEUR.3D,,ISO 23953:2015,"Australia,New Zealand",158014,Approved,M1,2.14,N/A,N/A,2028-12-02,,,Available,https://www.stoddart.com.au,https://www.stoddart.com.au/airex-refrigeration-food-display,N/A,N/A,1800.0,3,780.0,Integral Refrigerated Vertical Cabinets,8.47,Refrigerated Display Cabinet (RDC),6.0,29.642332190102895,N/A,-,2010.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,ColStone,N/A,China,N/A,CS-298L,,ISO 23953:2015,Australia,158025,Approved,M2,2.3,N/A,N/A,2028-11-20,,,Available,,,N/A,N/A,520.0,3,485.0,Integral Refrigerated Vertical Cabinets,3.482,Refrigerated Display Cabinet (RDC),10.0,11.588411588411589,N/A,-,1990.0,IVC4,7
Energy Efficiency (Energy Using Products) Amendment Regulations 2020 Schedule 2B,FPG,N/A,New Zealand,N/A,IN-VA10-SQ-SD-B100,IN-VA10-SQ-SD-B1xx,ISO 23953:2015,"Australia,New Zealand",158037,Approved,M1,2.021,N/A,N/A,2123-10-30,,,Available,http://www.fpgworld.com,http://www.fpgworld.com/,N/A,N/A,1050.0,3,828.0,Integral Refrigerated Vertical Cabinets,7.66,Refrigerated Display Cabinet (RDC),6.0,27.9,N/A,-,1480.0,IVC4,7
Energy Efficiency (Energy Using Products) Amendment Regulations 2020 Schedule 2B,FPG,N/A,New Zealand,N/A,IN-VA10-SQ-SD-B101,IN-VA10-SQ-SD-B1xx,ISO 23953:2015,"Australia,New Zealand",158037,Approved,M1,2.021,N/A,N/A,2123-10-30,,,Available,http://www.fpgworld.com,http://www.fpgworld.com/,N/A,N/A,1050.0,3,828.0,Integral Refrigerated Vertical Cabinets,7.66,Refrigerated Display Cabinet (RDC),6.0,27.9,N/A,-,1480.0,IVC4,7
Energy Efficiency (Energy Using Products) Amendment Regulations 2020 Schedule 2B,FPG,N/A,New Zealand,N/A,IN-VA10-SQ-SD-B102,IN-VA10-SQ-SD-B1xx,ISO 23953:2015,"Australia,New Zealand",158037,Approved,M1,2.021,N/A,N/A,2123-10-30,,,Available,http://www.fpgworld.com,http://www.fpgworld.com/,N/A,N/A,1050.0,3,828.0,Integral Refrigerated Vertical Cabinets,7.66,Refrigerated Display Cabinet (RDC),6.0,27.9,N/A,-,1480.0,IVC4,7
Energy Efficiency (Energy Using Products) Amendment Regulations 2020 Schedule 2B,FPG,N/A,New Zealand,N/A,IN-VA10-SQ-SD-B103,IN-VA10-SQ-SD-B1xx,ISO 23953:2015,"Australia,New Zealand",158037,Approved,M1,2.021,N/A,N/A,2123-10-30,,,Available,http://www.fpgworld.com,http://www.fpgworld.com/,N/A,N/A,1050.0,3,828.0,Integral Refrigerated Vertical Cabinets,7.66,Refrigerated Display Cabinet (RDC),6.0,27.9,N/A,-,1480.0,IVC4,7
Energy Efficiency (Energy Using Products) Amendment Regulations 2020 Schedule 2B,FPG,N/A,New Zealand,N/A,IN-VA10-SQ-SD-B104,IN-VA10-SQ-SD-B1xx,ISO 23953:2015,"Australia,New Zealand",158037,Approved,M1,2.021,N/A,N/A,2123-10-30,,,Available,http://www.fpgworld.com,http://www.fpgworld.com/,N/A,N/A,1050.0,3,828.0,Integral Refrigerated Vertical Cabinets,7.66,Refrigerated Display Cabinet (RDC),6.0,27.9,N/A,-,1480.0,IVC4,7
Energy Efficiency (Energy Using Products) Amendment Regulations 2020 Schedule 2B,FPG,N/A,New Zealand,N/A,IN-VA10-SQ-SD-B105,IN-VA10-SQ-SD-B1xx,ISO 23953:2015,"Australia,New Zealand",158037,Approved,M1,2.021,N/A,N/A,2123-10-30,,,Available,http://www.fpgworld.com,http://www.fpgworld.com/,N/A,N/A,1050.0,3,828.0,Integral Refrigerated Vertical Cabinets,7.66,Refrigerated Display Cabinet (RDC),6.0,27.9,N/A,-,1480.0,IVC4,7
Energy Efficiency (Energy Using Products) Amendment Regulations 2020 Schedule 2B,FPG,N/A,New Zealand,N/A,IN-VA10-SQ-SD-B106,IN-VA10-SQ-SD-B1xx,ISO 23953:2015,"Australia,New Zealand",158037,Approved,M1,2.021,N/A,N/A,2123-10-30,,,Available,http://www.fpgworld.com,http://www.fpgworld.com/,N/A,N/A,1050.0,3,828.0,Integral Refrigerated Vertical Cabinets,7.66,Refrigerated Display Cabinet (RDC),6.0,27.9,N/A,-,1480.0,IVC4,7
Energy Efficiency (Energy Using Products) Amendment Regulations 2020 Schedule 2B,FPG,N/A,New Zealand,N/A,IN-VA10-SQ-SD-B107,IN-VA10-SQ-SD-B1xx,ISO 23953:2015,"Australia,New Zealand",158037,Approved,M1,2.021,N/A,N/A,2123-10-30,,,Available,http://www.fpgworld.com,http://www.fpgworld.com/,N/A,N/A,1050.0,3,828.0,Integral Refrigerated Vertical Cabinets,7.66,Refrigerated Display Cabinet (RDC),6.0,27.9,N/A,-,1480.0,IVC4,7
Energy Efficiency (Energy Using Products) Amendment Regulations 2020 Schedule 2B,FPG,N/A,New Zealand,N/A,IN-VA10-SQ-SD-B108,IN-VA10-SQ-SD-B1xx,ISO 23953:2015,"Australia,New Zealand",158037,Approved,M1,2.021,N/A,N/A,2123-10-30,,,Available,http://www.fpgworld.com,http://www.fpgworld.com/,N/A,N/A,1050.0,3,828.0,Integral Refrigerated Vertical Cabinets,7.66,Refrigerated Display Cabinet (RDC),6.0,27.9,N/A,-,1480.0,IVC4,7
